step,condition,waiting_time,queue_length
3557,fixed_timer,196.0,5
3558,fixed_timer,201.0,5
3559,fixed_timer,206.0,5
3560,fixed_timer,211.0,5
3561,fixed_timer,216.0,5
3562,fixed_timer,221.0,5
3563,fixed_timer,226.0,5
3564,fixed_timer,231.0,5
3565,fixed_timer,236.0,5
3566,fixed_timer,241.0,5
3567,fixed_timer,246.0,5
3568,fixed_timer,251.0,5
3569,fixed_timer,256.0,5
3570,fixed_timer,121.0,3
3571,fixed_timer,39.0,1
3572,fixed_timer,0.0,0
3573,fixed_timer,0.0,0
3574,fixed_timer,0.0,0
3575,fixed_timer,0.0,0
3576,fixed_timer,2.0,2
3577,fixed_timer,5.0,3
3578,fixed_timer,8.0,3
3579,fixed_timer,11.0,3
3580,fixed_timer,4.0,1
3581,fixed_timer,0.0,0
3582,fixed_timer,0.0,0
3583,fixed_timer,0.0,0
3584,fixed_timer,0.0,0
3585,fixed_timer,1.0,1
3586,fixed_timer,3.0,2
3587,fixed_timer,5.0,2
3588,fixed_timer,7.0,2
3589,fixed_timer,9.0,2
3590,fixed_timer,0.0,0
3591,fixed_timer,1.0,1
3592,fixed_timer,2.0,1
3593,fixed_timer,4.0,2
3594,fixed_timer,6.0,2
3595,fixed_timer,8.0,2
3596,fixed_timer,10.0,2
3597,fixed_timer,12.0,2
3598,fixed_timer,14.0,2
3599,fixed_timer,16.0,2
3600,fixed_timer,18.0,2
3601,fixed_timer,20.0,2
3602,fixed_timer,22.0,2
3603,fixed_timer,24.0,2
3604,fixed_timer,26.0,2
3605,fixed_timer,28.0,2
3606,fixed_timer,30.0,2
3607,fixed_timer,32.0,2
3608,fixed_timer,34.0,2
3609,fixed_timer,36.0,2
3610,fixed_timer,38.0,2
3611,fixed_timer,40.0,2
3612,fixed_timer,42.0,2
3613,fixed_timer,44.0,2
3614,fixed_timer,46.0,2
3615,fixed_timer,48.0,2
3616,fixed_timer,50.0,2
3617,fixed_timer,52.0,2
3618,fixed_timer,54.0,2
3619,fixed_timer,56.0,2
3620,fixed_timer,58.0,2
3621,fixed_timer,60.0,2
3622,fixed_timer,62.0,2
3623,fixed_timer,64.0,2
3624,fixed_timer,66.0,2
3625,fixed_timer,68.0,2
3626,fixed_timer,70.0,2
3627,fixed_timer,72.0,2
3628,fixed_timer,74.0,2
3629,fixed_timer,76.0,2
3630,fixed_timer,0.0,0
3631,fixed_timer,0.0,0
3632,fixed_timer,0.0,0
3633,fixed_timer,1.0,1
3634,fixed_timer,2.0,1
3635,fixed_timer,3.0,1
3636,fixed_timer,4.0,1
3637,fixed_timer,5.0,1
3638,fixed_timer,6.0,1
3639,fixed_timer,7.0,1
3640,fixed_timer,8.0,1
3641,fixed_timer,9.0,1
3642,fixed_timer,10.0,1
3643,fixed_timer,11.0,1
3644,fixed_timer,12.0,1
3645,fixed_timer,13.0,1
3646,fixed_timer,14.0,1
3647,fixed_timer,15.0,1
3648,fixed_timer,16.0,1
3649,fixed_timer,17.0,1
3650,fixed_timer,18.0,1
3651,fixed_timer,19.0,1
3652,fixed_timer,20.0,1
3653,fixed_timer,21.0,1
3654,fixed_timer,22.0,1
3655,fixed_timer,23.0,1
3656,fixed_timer,24.0,1
3657,fixed_timer,25.0,1
3658,fixed_timer,26.0,1
3659,fixed_timer,27.0,1
3660,fixed_timer,28.0,1
3661,fixed_timer,29.0,1
3662,fixed_timer,30.0,1
3663,fixed_timer,31.0,1
3664,fixed_timer,32.0,1
3665,fixed_timer,33.0,1
3666,fixed_timer,34.0,1
3667,fixed_timer,35.0,1
3668,fixed_timer,36.0,1
3669,fixed_timer,37.0,1
3670,fixed_timer,38.0,1
3671,fixed_timer,39.0,1
3672,fixed_timer,40.0,1
3673,fixed_timer,41.0,1
3674,fixed_timer,42.0,1
3675,fixed_timer,43.0,1
3676,fixed_timer,44.0,1
3677,fixed_timer,45.0,1
3678,fixed_timer,46.0,1
3679,fixed_timer,47.0,1
3680,fixed_timer,48.0,1
3681,fixed_timer,49.0,1
3682,fixed_timer,50.0,1
3683,fixed_timer,51.0,1
3684,fixed_timer,52.0,1
3685,fixed_timer,53.0,1
3686,fixed_timer,54.0,1
3687,fixed_timer,55.0,1
3688,fixed_timer,56.0,1
3689,fixed_timer,57.0,1
3690,fixed_timer,58.0,1
3691,fixed_timer,59.0,1
3692,fixed_timer,60.0,1
3693,fixed_timer,0.0,0
3694,fixed_timer,0.0,0
3695,fixed_timer,0.0,0
3696,fixed_timer,0.0,0
3697,fixed_timer,0.0,0
3698,fixed_timer,0.0,0
3699,fixed_timer,0.0,0
3700,fixed_timer,0.0,0
3701,fixed_timer,0.0,0
3702,fixed_timer,0.0,0
3703,fixed_timer,0.0,0
3704,fixed_timer,0.0,0
3705,fixed_timer,0.0,0
3706,fixed_timer,0.0,0
3707,fixed_timer,0.0,0
3708,fixed_timer,0.0,0
3709,fixed_timer,0.0,0
3710,fixed_timer,0.0,0
3711,fixed_timer,0.0,0
3712,fixed_timer,0.0,0
3713,fixed_timer,0.0,0
3714,fixed_timer,0.0,0
3715,fixed_timer,0.0,0
3716,fixed_timer,0.0,0
3717,fixed_timer,0.0,0
3718,fixed_timer,0.0,0
3719,fixed_timer,0.0,0
3720,fixed_timer,0.0,0
3721,fixed_timer,0.0,0
3722,fixed_timer,0.0,0
3723,fixed_timer,0.0,0
3724,fixed_timer,0.0,0
3725,fixed_timer,0.0,0
3726,fixed_timer,0.0,0
3727,fixed_timer,0.0,0
3728,fixed_timer,0.0,0
3729,fixed_timer,0.0,0
3730,fixed_timer,0.0,0
3731,fixed_timer,0.0,0
3732,fixed_timer,0.0,0
3733,fixed_timer,0.0,0
3734,fixed_timer,0.0,0
3735,fixed_timer,0.0,0
3736,fixed_timer,0.0,0
3737,fixed_timer,0.0,0
3738,fixed_timer,0.0,0
3739,fixed_timer,0.0,0
3740,fixed_timer,0.0,0
3741,fixed_timer,0.0,0
3742,fixed_timer,0.0,0
3743,fixed_timer,0.0,0
3744,fixed_timer,0.0,0
3745,fixed_timer,0.0,0
3746,fixed_timer,0.0,0
3747,fixed_timer,0.0,0
3748,fixed_timer,0.0,0
3749,fixed_timer,0.0,0
3750,fixed_timer,0.0,0
3751,fixed_timer,0.0,0
3752,fixed_timer,0.0,0
3753,fixed_timer,0.0,0
3754,fixed_timer,0.0,0
3755,fixed_timer,0.0,0
3756,fixed_timer,0.0,0
3757,fixed_timer,0.0,0
3758,fixed_timer,0.0,0
3759,fixed_timer,0.0,0
3760,fixed_timer,0.0,0
3761,fixed_timer,0.0,0
3762,fixed_timer,0.0,0
3763,fixed_timer,0.0,0
3764,fixed_timer,0.0,0
3765,fixed_timer,0.0,0
3766,fixed_timer,0.0,0
3767,fixed_timer,0.0,0
3768,fixed_timer,0.0,0
3769,fixed_timer,0.0,0
3770,fixed_timer,0.0,0
3771,fixed_timer,0.0,0
3772,fixed_timer,0.0,0
3773,fixed_timer,0.0,0
3774,fixed_timer,0.0,0
3775,fixed_timer,0.0,0
3776,fixed_timer,0.0,0
3777,fixed_timer,0.0,0
3778,fixed_timer,0.0,0
3779,fixed_timer,0.0,0
3780,fixed_timer,0.0,0
3781,fixed_timer,0.0,0
3782,fixed_timer,0.0,0
3783,fixed_timer,0.0,0
3784,fixed_timer,0.0,0
3785,fixed_timer,0.0,0
3786,fixed_timer,0.0,0
3787,fixed_timer,0.0,0
3788,fixed_timer,0.0,0
3789,fixed_timer,0.0,0
3790,fixed_timer,0.0,0
3791,fixed_timer,0.0,0
3792,fixed_timer,0.0,0
3793,fixed_timer,0.0,0
3794,fixed_timer,0.0,0
